,Account,Compound,Date,Negative,Neutral,Positive,Text,Tweets Ago
372,@FoxNews,0.0,Thu Dec 14 11:53:32 +0000 2017,1.0,0.0,0.0,WATCH: @DHSgov @SecNielsen tours the TX-Mexico border on @foxandfriends https://t.co/GSjHJh60HE,73
373,@FoxNews,-0.128,Thu Dec 14 11:39:35 +0000 2017,0.919,0.081,0.0,".@SecNielsen on the border wall: “It’s really three components…it’s the physical barrier, it’s the technology and t… https://t.co/8FZ4K8bzK3",74
374,@FoxNews,0.34,Thu Dec 14 11:34:16 +0000 2017,0.882,0.0,0.118,".@SecNielsen on @foxandfriends: “We’re going to have a wall, we’re going to have border security and we’re going to… https://t.co/NoUIzCGBpR",75
375,@FoxNews,0.4588,Thu Dec 14 11:30:01 +0000 2017,0.769,0.0,0.231,Plane draws Christmas tree in the sky on festive flight https://t.co/ixPaa2DqLd,76
376,@FoxNews,0.3182,Thu Dec 14 11:22:43 +0000 2017,0.859,0.0,0.141,".@SecNielsen on @foxandfriends: ""We’ve got to increase vetting for everyone coming into this country."" https://t.co/myV2DkaKh3",77
377,@FoxNews,-0.1779,Thu Dec 14 11:18:27 +0000 2017,0.516,0.297,0.187,"Five years after Newtown, no easy answers in gun debate https://t.co/rh58Jt1x2G",78
378,@FoxNews,0.0,Thu Dec 14 11:14:10 +0000 2017,1.0,0.0,0.0,.@JaniceDean gives an update on the weather @FoxFriendsFirst https://t.co/MCEMB4jhxL,79
379,@FoxNews,-0.7845,Thu Dec 14 11:11:39 +0000 2017,0.504,0.496,0.0,Russell Simmons accused of rape by four women https://t.co/9oiXNYZlu3,80
380,@FoxNews,0.0,Thu Dec 14 11:08:50 +0000 2017,1.0,0.0,0.0,"Bill banning Down syndrome abortions passes in Ohio, heads to Kasich's desk https://t.co/OiXGJerNHg",81
381,@FoxNews,0.7424,Thu Dec 14 11:00:03 +0000 2017,0.73,0.0,0.27,Little brother to the rescue! When two-year-old Jash Lewis thought his sister needed help during her wrestling matc… https://t.co/pjDAryqTxU,82
382,@FoxNews,0.128,Thu Dec 14 10:59:01 +0000 2017,0.914,0.0,0.086,"Coming up on @foxandfriends, @DHSgov @SecNielsen talks immigration in an exclusive interview on Fox News Channel. https://t.co/Q2FJrETuaY",83
383,@FoxNews,0.128,Thu Dec 14 10:54:14 +0000 2017,0.897,0.0,0.103,"By signing defense bill, #Trump also bans Kaspersky Lab products from US government https://t.co/Wt7xnz5nS7",84
384,@FoxNews,0.4215,Thu Dec 14 10:51:58 +0000 2017,0.741,0.0,0.259,.@FLOTUS attends Toys for Tots charity drive @FoxFriendsFirst https://t.co/h5dw0rTCx3,85
385,@FoxNews,-0.0258,Thu Dec 14 10:45:04 +0000 2017,0.492,0.257,0.251,Wreath goal reached: Wreaths Across America to honor fallen heroes’ graves @FoxFriendsFirst https://t.co/bCgbOX5iLz,86
386,@FoxNews,0.0,Thu Dec 14 10:40:02 +0000 2017,1.0,0.0,0.0,Final vote on tax bill expected next week @FoxFriendsFirst @GriffJenkins @HeatherChilders https://t.co/E6pZVCGamQ https://t.co/1nr7pizaEz,87
387,@FoxNews,-0.1779,Thu Dec 14 10:35:00 +0000 2017,0.483,0.317,0.2,"5 years after Newtown, no easy answers in gun debate https://t.co/Dg8OOoK2MQ",88
388,@FoxNews,-0.2263,Thu Dec 14 10:30:05 +0000 2017,0.913,0.087,0.0,".@TomFitton: ""I think the FBI's been compromised. Forget about shutting down Mr. Mueller. Do we need to shut down t… https://t.co/6VFz5FGfTH",89
389,@FoxNews,0.5859,Thu Dec 14 10:00:00 +0000 2017,0.725,0.0,0.275,Woman snaps amazing photos of deer wandering into Colorado store https://t.co/6fbUO774gY,90
390,@FoxNews,0.296,Thu Dec 14 09:40:00 +0000 2017,0.82,0.0,0.18,Surgeon admits to burning initials into patients' livers during operations https://t.co/JY95YkHc8V,91
391,@FoxNews,-0.4767,Thu Dec 14 09:30:00 +0000 2017,0.829,0.171,0.0,"Three arrested after Connecticut man is thrown 45 feet off bridge, police say https://t.co/0Tk7jKBHb3 via… https://t.co/BarJWqkA55",92
392,@FoxNews,0.0,Thu Dec 14 09:20:00 +0000 2017,1.0,0.0,0.0,Roy Moore bucks calls to concede in Alabama Senate race https://t.co/ebX4s8aTHw https://t.co/Cs5YB1X26n,93
393,@FoxNews,0.5499,Thu Dec 14 09:03:53 +0000 2017,0.543,0.165,0.291,"Media celebrate Moore loss, blame Trump, but did party dodge a bullet? https://t.co/Tp3Bh5W3Ds via @HowardKurtz @MediaBuzzFNC",94
394,@FoxNews,0.4588,Thu Dec 14 09:00:01 +0000 2017,0.769,0.0,0.231,Plane draws Christmas tree in the sky on festive flight https://t.co/ixPaa2V29N,95
395,@FoxNews,0.0,Thu Dec 14 08:47:41 +0000 2017,1.0,0.0,0.0,Watchdog reveals how ex-Mueller agents' anti-Trump texts came to light https://t.co/ecRpoKtLOi via @SChamberlainFOX,96
396,@FoxNews,0.2023,Thu Dec 14 08:30:00 +0000 2017,0.859,0.0,0.141,.@Google reveals Matt Lauer and Hurricane Irma are 2017's top searches https://t.co/4omEEZ030k,97
397,@FoxNews,0.0,Thu Dec 14 08:00:00 +0000 2017,1.0,0.0,0.0,"Ohio man, 22, brought chicken Alfredo, Sprite, to meet 15-year-old boy who was undercover cop, reports say https://t.co/dxhxld61CZ",98
398,@FoxNews,-0.7269,Thu Dec 14 07:30:00 +0000 2017,0.596,0.404,0.0,"Teen found dead in dorm after complaining of headaches, vomiting https://t.co/wq0EqOKsMj",99
399,@FoxNews,0.4019,Thu Dec 14 07:11:58 +0000 2017,0.816,0.0,0.184,Tavis Smiley rips PBS's 'so-called investigation' into sexual misconduct claims https://t.co/vzGFOMJ1i5 via @gregg_re,100
400,@nytimes,0.4939,Thu Dec 14 16:45:10 +0000 2017,0.789,0.0,0.211,"For a while, Rupert Murdoch seemed invincible. Now the buyer has become a seller. https://t.co/M3uLGlVYG2",1
401,@nytimes,-0.5423,Thu Dec 14 16:39:57 +0000 2017,0.788,0.212,0.0,"The Texas Republican settled a lurid sexual harassment claim with $84,000 of taxpayer money. https://t.co/R0Pm9L9run",2
402,@nytimes,-0.8074,Thu Dec 14 16:37:08 +0000 2017,0.711,0.289,0.0,"RT @kerrimac: “They spent their lives in misery, they died in misery.” Our latest Instagram Story on https://t.co/SKJsd8KAHk is a condensed…",3
403,@nytimes,0.6369,Thu Dec 14 16:33:16 +0000 2017,0.826,0.0,0.174,"Best known for heading the team that produced The Times’s “innovation report” in 2014, A. G. Sulzberger will be the… https://t.co/mMjKI1B00T",4
404,@nytimes,0.6124,Thu Dec 14 16:27:56 +0000 2017,0.783,0.0,0.217,"Breaking News: A.G. Sulzberger, 37, will succeed his father as New York Times publisher, the company’s top job. He… https://t.co/oWaQpmv2WE",5
405,@nytimes,0.0,Thu Dec 14 16:22:14 +0000 2017,1.0,0.0,0.0,"RT @nytgraphics: Here's what we know about the final tax bill, and how it would affect families, homeowners, businesses and more. https://t…",6
406,@nytimes,0.0,Thu Dec 14 16:15:12 +0000 2017,1.0,0.0,0.0,"RT @nytmedia: “This Is Us,” “Homeland,” “Star Wars”: This is what Disney is getting from its takeover of Fox https://t.co/jAKRec6Bh7",7
407,@nytimes,-0.3164,Thu Dec 14 16:09:08 +0000 2017,0.562,0.243,0.195,"RT @arappeport: Promises, promises? Activists tell Susan Collins she's being duped on tax deals. ""They're lying to you!""  https://t.co/VXdd…",8
408,@nytimes,0.0,Thu Dec 14 16:00:31 +0000 2017,1.0,0.0,0.0,~* iT's ThE eNd Of An ErA *~ https://t.co/OzBNAPkhIn,9
409,@nytimes,0.25,Thu Dec 14 15:50:10 +0000 2017,0.913,0.0,0.087,"RT @nytopinion: Lindy West writes: ""It is with 100 percent professional certainty that I must inform you our president, Donald Trump, is a…",10
410,@nytimes,0.204,Thu Dec 14 15:40:17 +0000 2017,0.656,0.135,0.209,The sight of evangelical voters in Alabama giving their support to Roy Moore has deeply troubled many conservative… https://t.co/EBLjk0jkEi,11
411,@nytimes,0.0258,Thu Dec 14 15:30:19 +0000 2017,0.787,0.105,0.109,"RT @DLeonhardt: After we published a list of Trump's lies this summer, some of his supporters asked us to compare Trump to other presidents…",12
412,@nytimes,-0.4404,Thu Dec 14 15:25:06 +0000 2017,0.879,0.121,0.0,"The leader of the FCC has dismissed criticism that by pushing the net neutrality repeal, he was doing the bidding o… https://t.co/EoDq9oGGFj",13
413,@nytimes,0.0,Thu Dec 14 15:23:00 +0000 2017,1.0,0.0,0.0,Almost 600 readers wrote to us about what Jerusalem means to them. Here are some of the most evocative responses: https://t.co/LRplXaPG8q,14
414,@nytimes,0.4939,Thu Dec 14 15:20:15 +0000 2017,0.856,0.0,0.144,"""Their bravery changed the world,"" Samantha Bee said of the women who came forward against Roy Moore. Late-night ro… https://t.co/yTjUpDiViD",15
415,@nytimes,0.2023,Thu Dec 14 15:16:07 +0000 2017,0.909,0.0,0.091,"RT @amychozick: This is Rupert Murdoch’s King Lear moment, dividing up his spoils and throwing succession into question. https://t.co/ZgaxU…",16
416,@nytimes,-0.6705,Thu Dec 14 15:10:11 +0000 2017,0.809,0.191,0.0,"Police killed a 69-year-old Bronx man in his apartment. Now, questions have emerged and the family is asking why de… https://t.co/MnyRo6v7C7",17
417,@nytimes,0.0,Thu Dec 14 15:00:41 +0000 2017,1.0,0.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/fyCmqmKRrf https://t.co/e17PJ6oOic,18
418,@nytimes,0.4404,Thu Dec 14 14:50:04 +0000 2017,0.828,0.0,0.172,Opinion: Net neutrality is called the First Amendment of the internet for a good reason https://t.co/Y6YGl88HyS,19
419,@nytimes,0.0,Thu Dec 14 14:39:04 +0000 2017,1.0,0.0,0.0,What Disney is getting from Fox https://t.co/bYwG6fINi8,20
420,@nytimes,0.0,Thu Dec 14 14:31:54 +0000 2017,1.0,0.0,0.0,"RT @NYTArchives: Gunman massacres 20 children at Sandy Hook Elementary School, 5 years ago today. https://t.co/zWeSMzLY2e https://t.co/HpcI…",21
421,@nytimes,0.0,Thu Dec 14 14:29:14 +0000 2017,1.0,0.0,0.0,"""How old would Ben be?""

""Eleven."" Ben Wheeler would be a sixth-grader now. https://t.co/DvVcuVXgxA",22
422,@nytimes,0.1531,Thu Dec 14 14:20:05 +0000 2017,0.515,0.221,0.265,The biggest tech failures and successes of 2017 https://t.co/Bb00Y76W5T,23
423,@nytimes,0.0,Thu Dec 14 14:11:04 +0000 2017,1.0,0.0,0.0,Opinion: The politics of #HimToo https://t.co/6Kan9DNd5g,24
424,@nytimes,0.0,Thu Dec 14 14:00:11 +0000 2017,1.0,0.0,0.0,Leaders and officials of Muslim nations declared East Jerusalem the Palestinian capital https://t.co/DjADxm5FxM,25
425,@nytimes,-0.7096,Thu Dec 14 13:48:05 +0000 2017,0.763,0.237,0.0,"""There's no state in America where black people recognize the horrors of turning back the clock more than the State… https://t.co/6ci732RLfH",26
426,@nytimes,0.0,Thu Dec 14 13:40:10 +0000 2017,1.0,0.0,0.0,What Republicans think about climate change — in maps https://t.co/OJSoujBTRE,27
427,@nytimes,0.0,Thu Dec 14 13:30:14 +0000 2017,1.0,0.0,0.0,"How the tide turned against Roy Moore in Alabama
https://t.co/BpF1AIhPlG",28
428,@nytimes,-0.4588,Thu Dec 14 13:20:06 +0000 2017,0.769,0.231,0.0,"Bermuda banned same-sex marriage, just months after a court legalized it https://t.co/Br1HGDkqbz",29
429,@nytimes,0.0,Thu Dec 14 13:00:26 +0000 2017,1.0,0.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/Lzb3pHsgY3 https://t.co/HvzKkyERBM,30
430,@nytimes,-0.8885,Thu Dec 14 12:50:04 +0000 2017,0.488,0.512,0.0,"Representative Dan Johnson, accused of molesting a 17-year-old girl, killed himself on Wednesday https://t.co/7sWe2OPXbr",31
431,@nytimes,0.5423,Thu Dec 14 12:40:00 +0000 2017,0.8,0.0,0.2,"Disney now has enough muscle to become a true competitor to Netflix, Apple, Amazon, Google and Facebook in the fast… https://t.co/lixVLuHxq7",32
432,@nytimes,-0.25,Thu Dec 14 12:31:10 +0000 2017,0.739,0.152,0.109,"The Alabama election was a measure of the deep divide among women over personal issues like sexual harassment, reli… https://t.co/QbCGzExzfU",33
433,@nytimes,-0.6808,Thu Dec 14 12:21:05 +0000 2017,0.805,0.195,0.0,"“I didn’t sing for almost a year.” —Tina Baker, a performer who said Russell Simmons raped her in his apartment in… https://t.co/FKqp3kcDqK",34
434,@nytimes,0.0,Thu Dec 14 12:12:43 +0000 2017,1.0,0.0,0.0,"Breaking News: The Walt Disney Company is buying most of Rupert Murdoch’s 21st Century Fox, a $52.4 billion deal li… https://t.co/55YtYOYAVE",35
435,@nytimes,0.3612,Thu Dec 14 12:10:07 +0000 2017,0.815,0.0,0.185,What would the modern internet look like without net neutrality rules? https://t.co/HfxtoXQUzI,36
436,@nytimes,0.0,Thu Dec 14 11:56:06 +0000 2017,1.0,0.0,0.0,12/14 https://t.co/Mp2ckDtFS9,37
437,@nytimes,0.0,Thu Dec 14 11:50:08 +0000 2017,1.0,0.0,0.0,"The biggest tech companies, such as Facebook and Google, have taken a back seat in the debate about protecting net… https://t.co/WOORYNQ0ZM",38
438,@nytimes,0.0,Thu Dec 14 11:40:06 +0000 2017,1.0,0.0,0.0,"Facebook says there's little evidence of a Russian effort to influence the ""Brexit"" vote. A British minister is not… https://t.co/vT9CChtvFP",39
439,@nytimes,0.0,Thu Dec 14 11:30:09 +0000 2017,1.0,0.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/dM34E1OHKU https://t.co/Sk9LwPgsRF,40
440,@nytimes,0.0,Thu Dec 14 11:15:06 +0000 2017,1.0,0.0,0.0,"When an astronaut took nighttime pictures of Europe this year, one nation stood out: Belgium https://t.co/JrcbMwvMox",41
441,@nytimes,0.0,Thu Dec 14 11:00:09 +0000 2017,1.0,0.0,0.0,Leaders and officials of Muslim nations declared East Jerusalem the Palestinian capital https://t.co/QbWsnlrP61,42
442,@nytimes,-0.8225,Thu Dec 14 10:44:09 +0000 2017,0.61,0.39,0.0,A video showing a shark being dragged behind a speedboat led to the arrest of 3 men on charges of animal cruelty https://t.co/I7JE1BabEn,43
443,@nytimes,-0.3182,Thu Dec 14 10:33:41 +0000 2017,0.901,0.099,0.0,"RT @NeilMacFarquhar: #Putin: US accusations of Russian meddling is ""hysteria,"" not least given the tiny numbers and small footprint of RT n…",44
444,@nytimes,0.4767,Thu Dec 14 10:31:07 +0000 2017,0.73,0.069,0.202,"One rebel Conservative lawmaker tweeted that she had ""put the interests of everyone in the U.K. before party loyalt… https://t.co/bA1N9c8bfM",45
445,@nytimes,0.7506,Thu Dec 14 10:14:04 +0000 2017,0.738,0.0,0.262,"Trump has often told supporters that under his presidency ""we will be saying Merry Christmas again."" But most Ameri… https://t.co/c25QJCkryi",46
446,@nytimes,-0.2263,Thu Dec 14 10:00:04 +0000 2017,0.917,0.083,0.0,"RT @nytimesworld: “It’s as if life has stopped in its tracks."" A rare firsthand account of decimation in Rakhine State in Myanmar. https://…",47
447,@nytimes,-0.8885,Thu Dec 14 09:45:05 +0000 2017,0.488,0.512,0.0,"Representative Dan Johnson, accused of molesting a 17-year-old girl, killed himself on Wednesday https://t.co/ktktYNmvk2",48
448,@nytimes,0.0,Thu Dec 14 09:30:05 +0000 2017,1.0,0.0,0.0,"RT @nytimesworld: U.S. money flows to Honduras ""but it hasn't produced the results that Honduras needs,"" says Senator Patrick J. Leahy http…",49
449,@nytimes,0.0,Thu Dec 14 09:15:06 +0000 2017,1.0,0.0,0.0,"""Finally, the world recognizes the capability of the pizza maker"" https://t.co/JapyGMWybl",50
450,@nytimes,-0.5994,Thu Dec 14 09:02:06 +0000 2017,0.849,0.151,0.0,They pull on their death smocks and pass around rum. The men on the burial team steel themselves for the grisly tas… https://t.co/waHXsAOMuT,51
451,@nytimes,0.0,Thu Dec 14 08:47:04 +0000 2017,1.0,0.0,0.0,"RT @sangerkatz: Obamacare open enrollment is coming to an end in most states on the 15th. If you need a place to start, here are some basic…",52
452,@nytimes,0.0,Thu Dec 14 08:34:08 +0000 2017,1.0,0.0,0.0,"Got unpaid debts? In China, the government might end up publishing your name online. https://t.co/VloT8bFLgZ",53
453,@nytimes,-0.34,Thu Dec 14 08:19:44 +0000 2017,0.769,0.231,0.0,Rwanda Accuses France of Complicity in 1994 Genocide https://t.co/vX5i5BIkEO,54
454,@nytimes,-0.2732,Thu Dec 14 08:17:06 +0000 2017,0.82,0.12,0.06,A new report backed by the Rwandan government has accused France of complicity in the 1994 genocide https://t.co/Lfgtwggq4Y,55
455,@nytimes,-0.4198,Thu Dec 14 08:02:03 +0000 2017,0.715,0.178,0.107,"RT @hfairfield: What made Hurricane Harvey’s record rainfall so bad? New studies say yes, it was climate change. https://t.co/FPSl2auGEr ht…",56
456,@nytimes,0.8126,Thu Dec 14 07:56:51 +0000 2017,0.455,0.0,0.545,A Smarter Way to Clean Up After Your Big Party https://t.co/ZMurY7vK5y,57
457,@nytimes,0.0,Thu Dec 14 07:35:25 +0000 2017,1.0,0.0,0.0,"Globally, we throw out about 1.3 billion tons of food a year, or a third of all the food that we grow https://t.co/JcWWdjd4KH",58
458,@nytimes,0.3736,Thu Dec 14 07:18:25 +0000 2017,0.854,0.0,0.146,"""When is “not telling” lying?"" That age-old question: How much sexual history should we share? https://t.co/jvpEj6pnaA",59
459,@nytimes,-0.3009,Thu Dec 14 07:02:05 +0000 2017,0.735,0.173,0.092,"""I was like, 'I do not want to be famous for being sexually harassed by Russell Simmons,' Drew Dixon said, citing t… https://t.co/9BjW2JNmvv",60
460,@nytimes,0.0,Thu Dec 14 06:47:07 +0000 2017,1.0,0.0,0.0,"How the tide turned against Roy Moore in Alabama
https://t.co/lll9ht9Kcv",61
461,@nytimes,0.0,Thu Dec 14 06:32:06 +0000 2017,1.0,0.0,0.0,Congressional Republicans began work on a bill to roll back Obama-era controls on for-profit colleges https://t.co/tthhTdM2me,62
462,@nytimes,0.6908,Thu Dec 14 06:17:06 +0000 2017,0.808,0.0,0.192,RT @jennydeluxe: Wrote about how it felt to watch powerful men to fall &amp; why women of color still aren’t safe enough to speak out https://t…,63
463,@nytimes,0.4939,Thu Dec 14 06:02:05 +0000 2017,0.878,0.0,0.122,"“You may remember when you were a little kid, your dad took care of my Beau,” Joe Biden said to Meghan McCain in a… https://t.co/MIZLytMAHZ",64
464,@nytimes,-0.5423,Thu Dec 14 05:47:06 +0000 2017,0.868,0.132,0.0,"RT @joecoscarelli: Drew Dixon, a rising A&amp;R exec under Simmons at Def Jam, went on to work for L.A. Reid, whose sexual harassment drove her…",65
465,@nytimes,0.0,Thu Dec 14 05:32:09 +0000 2017,1.0,0.0,0.0,"When an astronaut took nighttime pictures of Europe this year, one nation stood out: Belgium https://t.co/H9SJC47F95",66
466,@nytimes,-0.6369,Thu Dec 14 05:19:34 +0000 2017,0.606,0.394,0.0,China Names and Shames Tech Tycoon With Debt Blacklist https://t.co/ksbYiPQeMQ,67
467,@nytimes,-0.4767,Thu Dec 14 05:17:04 +0000 2017,0.727,0.175,0.098,"RT @nytopinion: Most of Alabama’s white voters did vote for Mr. Moore, either despite or because of his support for slavery https://t.co/E8…",68
468,@nytimes,-0.7579,Thu Dec 14 05:07:08 +0000 2017,0.595,0.305,0.1,"Doctors have found a new way to treat heart arrhythmias leading to sudden death, a leading killer in the U.S. https://t.co/vou7JViyli",69
469,@nytimes,-0.6808,Thu Dec 14 04:57:04 +0000 2017,0.833,0.167,0.0,"Toni Sallie told The New York Times that Russell Simmons raped her in 1988. To this day, she said, ""I don’t feel co… https://t.co/hXUXMH4eA4",70
470,@nytimes,0.0,Thu Dec 14 04:47:30 +0000 2017,1.0,0.0,0.0,A taste of the year in apologies — and non-apologies https://t.co/L7rpen5OnK https://t.co/3Yr85AJscb,71
471,@nytimes,-0.7184,Thu Dec 14 04:37:02 +0000 2017,0.739,0.261,0.0,"RT @MaggieAstor: Dan Johnson, a first-term Republican in the Kentucky House, was accused of molesting a 17-year-old parishioner at the chur…",72
472,@nytimes,0.0,Thu Dec 14 04:27:05 +0000 2017,1.0,0.0,0.0,House vs. Senate: The tax changes up for debate and how different taxpayers would fare https://t.co/ZXrXPJx2bD,73
473,@nytimes,0.5994,Thu Dec 14 04:17:04 +0000 2017,0.726,0.0,0.274,"How the Fed rate increase affects your mortgage, car loan and credit card bill https://t.co/JrJZMtvDdt",74
474,@nytimes,0.0,Thu Dec 14 04:02:04 +0000 2017,1.0,0.0,0.0,"Dying has its own biology and symptoms. It’s a diagnosis in itself. https://t.co/5XnLGw5myl

This was one of our mo… https://t.co/QUL1QqJb52",75
475,@nytimes,-0.0516,Thu Dec 14 03:47:04 +0000 2017,0.816,0.095,0.088,RT @porterthereport: Dear World: This is the story I've been working on for the past 3 months. It both broke my heart and made me whole. In…,76
476,@nytimes,0.0,Thu Dec 14 03:37:04 +0000 2017,1.0,0.0,0.0,"Michael Dourson, who founded a research center with close ties to the chemical industry, withdrew his name from con… https://t.co/Id8VFQTcmy",77
477,@nytimes,-0.8225,Thu Dec 14 03:27:06 +0000 2017,0.61,0.39,0.0,A video showing a shark being dragged behind a speedboat led to the arrest of 3 men on charges of animal cruelty https://t.co/tIJysWjoD7,78
478,@nytimes,0.6249,Thu Dec 14 03:17:08 +0000 2017,0.837,0.0,0.163,"The Great Red Spot is 10,000 miles wide and now scientists know that it dives at least 200 miles into Jupiter https://t.co/fRPnDI2ONx",79
479,@nytimes,-0.872,Thu Dec 14 03:07:02 +0000 2017,0.536,0.35,0.115,RT @joecoscarelli: Russell Simmons admitted to sexual harassment at Def Jam but is denying he raped anyone: “I have accepted that I can and…,80
480,@nytimes,-0.296,Thu Dec 14 03:00:30 +0000 2017,0.905,0.095,0.0,"People who found a Tickle Me Elmo doll, or elusive Beanie Babies, or a Furby (even though you had no idea what a Fu… https://t.co/niYS5Cu2jO",81
481,@nytimes,0.0,Thu Dec 14 02:47:05 +0000 2017,1.0,0.0,0.0,When a hurricane hits home: How 6 photographers in Puerto Rico have covered the storm and its aftermath… https://t.co/nyXfUSCSht,82
482,@nytimes,0.0,Thu Dec 14 02:36:06 +0000 2017,1.0,0.0,0.0,"RT @brooksbarnesNYT: New from me: Inside Ridley Scott's scramble to re-do ""All the Money in the World"" with Christopher Plummer, an effort…",83
483,@nytimes,0.0,Thu Dec 14 02:27:05 +0000 2017,1.0,0.0,0.0,"How the tide turned against Roy Moore in Alabama
https://t.co/EwsVg7LVfz",84
484,@nytimes,0.0,Thu Dec 14 02:17:07 +0000 2017,1.0,0.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/8cHQCVxL3a,85
485,@nytimes,0.4754,Thu Dec 14 02:02:02 +0000 2017,0.872,0.0,0.128,"Dansko clogs are — for some — a way of life https://t.co/kj44GQvM9C

This was one of our most popular stories on social media this year.",86
486,@nytimes,0.0,Thu Dec 14 01:47:06 +0000 2017,1.0,0.0,0.0,"The first public details of the 2019 L train shutdown include car pools, a new ferry route and bicycles  https://t.co/3XMYs2UH37",87
487,@nytimes,0.4215,Thu Dec 14 01:41:06 +0000 2017,0.763,0.0,0.237,RT @EricLiptonNYT: @BySheilaKaplan Trump’s E.P.A. Chemical Safety Nominee Withdraws https://t.co/unPz3TaRRF,88
488,@nytimes,0.4939,Thu Dec 14 01:32:03 +0000 2017,0.878,0.0,0.122,"“You may remember when you were a little kid, your dad took care of my Beau,” Joe Biden  said to Meghan McCain in a… https://t.co/AhyuSfCWqL",89
489,@nytimes,0.0,Thu Dec 14 01:17:07 +0000 2017,1.0,0.0,0.0,The Geminids meteor shower peaks tonight. Here's what you need to know. https://t.co/3RhDWVpF2b,90
490,@nytimes,0.6369,Thu Dec 14 01:02:05 +0000 2017,0.588,0.0,0.412,The best classical music of 2017 https://t.co/YKMwlepf1S,91
491,@nytimes,0.0,Thu Dec 14 00:47:07 +0000 2017,1.0,0.0,0.0,"RT @alanblinder: Nick Saban was not available for comment for our report about the 22,819 write-in votes in Alabama's Senate race. (Yes, we…",92
492,@nytimes,0.0,Thu Dec 14 00:32:04 +0000 2017,1.0,0.0,0.0,Congressional Republicans began work on a bill to roll back Obama-era controls on for-profit colleges https://t.co/rrcOXy89S3,93
493,@nytimes,0.0,Thu Dec 14 00:17:03 +0000 2017,1.0,0.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/Dqw39j3xSf,94
494,@nytimes,0.0,Wed Dec 13 23:58:15 +0000 2017,1.0,0.0,0.0,"“Everybody needs someone to bury them,” says Raphaël Louigene, the team’s leader. https://t.co/j5pqJY559a https://t.co/ux6JE6ysoA",95
495,@nytimes,-0.1531,Wed Dec 13 23:55:39 +0000 2017,0.824,0.104,0.071,"30,000: the estimated number of forgotten bodies this team has buried in the past decade. https://t.co/j5pqJY559a https://t.co/Jv1PmxqrEH",96
496,@nytimes,0.0,Wed Dec 13 23:53:55 +0000 2017,1.0,0.0,0.0,"Christmas is their busiest time. Then, they can’t stand the idea of leaving rotting bodies behind, so they take as… https://t.co/gEv06oSLCN",97
497,@nytimes,-0.4767,Wed Dec 13 23:52:08 +0000 2017,0.876,0.124,0.0,All of the members of the burial team grew up poor. Many were orphans. They see themselves in the bodies they pick… https://t.co/j22mRLBCSg,98
498,@nytimes,-0.5574,Wed Dec 13 23:50:41 +0000 2017,0.796,0.204,0.0,"Before the burial team stepped in, forgotten bodies were dumped in the desert. These men offer them some dignity.… https://t.co/jgpro3GqKU",99
499,@nytimes,-0.8074,Wed Dec 13 23:48:08 +0000 2017,0.711,0.289,0.0,"They have come to collect the abandoned dead in Port-au-Prince. Stacked up in cellar-like rooms, these are the bodi… https://t.co/sMgB9bvoVA",100
